,Longitude,Latitude,Has Table booking,Has Online delivery,Price range,Votes,Aggregate rating
5805,77.1371165,28.6292946,No,No,2,2,0.0
5806,77.1468595,28.6314962,No,No,1,0,0.0
5807,77.146539,28.6296677,No,No,1,0,0.0
5808,0.0,0.0,No,No,1,0,0.0
5809,77.1363776,28.6213659,No,No,1,0,0.0
5810,0.0,0.0,No,No,1,2,0.0
5811,77.1350843,28.6267926,No,No,1,0,0.0
5812,0.0,0.0,No,No,1,1,0.0
5813,77.12731652,28.84061467,No,No,1,0,0.0
5814,77.0356003,28.8002781,No,No,1,0,0.0
5815,77.04952508,28.80619877,No,No,2,0,0.0
5816,77.09081333,28.84056856,No,No,1,0,0.0
5817,77.08952788,28.85517216,No,No,1,0,0.0
5818,77.0880292,28.85192847,No,No,1,0,0.0
5819,77.03510278,28.79751667,No,No,2,0,0.0
5820,77.0895081,28.85510345,No,No,1,0,0.0
5821,77.252055,28.5489159,No,No,1,38,2.7
5822,77.2509774,28.5501583,Yes,No,3,105,2.8
5823,77.2541182,28.548633,No,No,1,11,2.8
5824,77.2515162,28.5478786,No,No,1,4,2.9
5825,77.2531326,28.5490183,No,No,1,13,3.1
5826,77.2507978,28.549693,No,Yes,1,38,3.0
5827,77.2524142,28.5478742,No,Yes,1,9,3.2
5828,77.2510672,28.5501668,No,No,2,71,3.0
5829,77.2523434,28.5484867,No,No,1,12,3.0
5830,77.2528555,28.5486641,No,No,1,8,3.1
5831,77.252055,28.5482884,No,No,1,14,3.1
5832,77.2531326,28.5492872,No,No,1,14,3.2
5833,77.2509473,28.5491128,No,No,1,11,3.1
5834,77.2522346,28.5485744,No,No,1,27,3.0
5835,77.251606,28.5483354,No,No,1,29,3.4
5836,77.250474,28.549901,No,Yes,1,94,2.5
5837,77.2526836,28.5487963,Yes,Yes,3,14,3.1
5838,77.2498998,28.5498766,No,No,4,142,3.7
5839,77.251157,28.5501754,No,Yes,2,177,3.7
5840,77.250708,28.5490569,No,No,1,104,3.9
5841,77.2510672,28.5498979,No,Yes,2,103,3.6
5842,77.2511424,28.5490976,No,No,2,58,3.6
5843,77.251157,28.5501754,No,No,2,142,3.6
5844,77.2521897,28.5487046,No,No,1,2,0.0
5845,77.2515162,28.5478786,No,No,1,1,0.0
5846,77.2512468,28.5473151,No,No,2,1,0.0
5847,77.2511121,28.5471678,No,No,1,0,0.0
5848,77.2500794,28.5494455,No,No,1,1,0.0
5849,77.2512019,28.547266,No,No,1,1,0.0
5850,77.2509547,28.5471755,No,No,1,0,0.0
5851,77.2513366,28.549027,Yes,Yes,3,184,2.4
5852,77.2506182,28.5501242,Yes,Yes,3,1293,4.4
5853,77.1483815,28.6916888,Yes,No,3,21,2.8
5854,77.1496283,28.693387,No,No,1,110,3.1
5855,77.152022,28.6912959,No,Yes,2,89,3.4
5856,77.1528753,28.6926578,No,No,1,32,3.3
5857,77.1497297,28.6937883,No,Yes,2,42,3.4
5858,77.1499993,28.6936352,No,Yes,1,32,3.3
5859,77.1499993,28.6937247,No,No,1,24,3.4
5860,77.1499094,28.6937161,No,No,1,23,2.8
5861,77.1506285,28.6936956,No,No,2,85,3.4
5862,77.1522462,28.6913437,No,No,2,45,2.9
5863,77.1493702,28.6933956,No,Yes,1,80,3.4
5864,77.1497297,28.6938779,No,No,1,66,2.7
5865,77.1499993,28.6940829,No,Yes,1,31,3.2
5866,77.150756,28.6934012,Yes,Yes,3,261,2.7
5867,77.1496398,28.6941379,No,Yes,3,211,3.3
5868,77.1497297,28.6937883,No,Yes,1,84,3.4
5869,77.1512576,28.6933978,No,Yes,1,49,3.4
5870,77.1494601,28.6934043,No,Yes,2,80,3.4
5871,77.1495499,28.6941293,No,No,2,60,3.4
5872,77.1519316,28.6953879,No,Yes,2,131,3.4
5873,77.1501341,28.6937824,Yes,Yes,3,391,3.4
5874,77.1496398,28.6936006,No,No,1,813,3.9
5875,77.1499094,28.6937161,No,No,1,459,3.7
5876,77.151707,28.6930828,No,Yes,2,426,3.6
5877,77.1511677,28.6934788,No,No,1,50,3.5
5878,77.1499094,28.6937161,No,Yes,1,69,3.6
5879,77.1518301,28.6927106,No,No,1,22,3.8
5880,77.1499993,28.6936352,No,Yes,1,87,3.6
5881,77.1496398,28.6937797,No,No,1,201,3.8
5882,77.1516171,28.6931637,No,Yes,1,139,3.6
5883,77.1502307,28.6939598,No,Yes,1,121,3.8
5884,77.1499094,28.6936265,No,No,1,23,3.8
5885,77.1489657,28.6925061,Yes,Yes,3,151,3.7
5886,77.147338,28.694444,No,Yes,1,29,3.8
5887,77.1499993,28.6937247,No,No,1,82,3.5
5888,77.1523361,28.6916209,No,No,1,34,3.5
5889,77.1497494,28.6937508,No,No,2,99,3.8
5890,77.1512576,28.6930397,No,No,1,155,3.9
5891,77.1519766,28.6931087,No,No,2,294,3.7
5892,77.1518426,28.6932029,No,No,1,22,3.6
5893,77.1493702,28.6936643,Yes,No,3,457,3.8
5894,77.1493702,28.6939329,No,No,1,13,3.5
5895,77.1516171,28.6923578,No,No,3,937,4.1
5896,0.0,0.0,No,No,2,20,4.0
5897,77.1490259,28.6926883,No,Yes,3,42,4.2
5898,77.1513743,28.6933618,No,Yes,1,156,4.1
5899,77.1502689,28.6907955,No,No,3,537,4.0
5900,77.1507183,28.6912864,Yes,Yes,3,277,4.0
5901,77.26883523,28.56240125,Yes,No,4,24,2.7
5902,77.26652149,28.57086609,No,No,2,8,2.9
5903,77.26684134,28.57094736,No,Yes,1,88,3.2
5904,0.0,0.0,No,No,2,5,3.0
5905,77.28829969,28.56238181,No,No,2,47,3.3
5906,77.26801079,28.5693697,No,Yes,2,62,3.3
5907,77.27004256,28.56563745,No,No,1,16,2.7
5908,77.2687116,28.5613894,No,No,2,4,2.9
5909,77.26754777,28.56971362,No,No,2,15,2.7
5910,77.2688462,28.5613573,No,No,2,95,2.8
5911,77.27258228,28.56088235,No,No,1,14,2.8
5912,77.2682086,28.56929078,No,No,1,7,3.0
5913,77.26803929,28.5691783,No,No,1,12,3.0
5914,77.28950668,28.56250019,No,No,1,7,3.1
5915,77.2683973,28.5613147,No,Yes,1,13,3.3
5916,77.268271,28.561703,No,No,2,9,2.9
5917,77.268936,28.5613658,No,Yes,2,127,3.4
5918,77.29113277,28.56298018,No,No,2,10,3.1
5919,77.2681563,28.56921452,No,Yes,2,44,2.9
5920,77.27250919,28.55941173,No,No,2,28,2.9
5921,77.27289509,28.5603414,No,No,1,5,2.9
5922,77.26689197,28.570839,No,No,2,6,2.9
5923,77.27209244,28.5608741,No,No,1,14,2.7
5924,77.28855785,28.56489598,No,No,1,27,3.2
5925,0.0,0.0,Yes,No,2,4,2.8
5926,77.26416081,28.57473537,No,No,2,8,3.0
5927,77.271844,28.56528,No,No,2,21,2.8
5928,77.27205321,28.55982665,No,No,1,129,3.6
5929,77.268831,28.563202,No,Yes,2,29,3.5
5930,77.29254572,28.56159495,No,No,2,17,3.8
5931,77.2688462,28.5613573,No,Yes,2,189,3.9
5932,77.268211,28.561936,No,Yes,2,30,3.5
5933,77.268779,28.565383,No,No,1,52,3.6
5934,0.0,0.0,No,No,1,1,0.0
5935,0.0,0.0,No,No,1,0,0.0
5936,77.2912015,28.56308413,No,No,1,2,0.0
5937,0.0,0.0,No,No,1,2,0.0
5938,0.0,0.0,No,No,1,2,0.0
5939,0.0,0.0,No,No,1,2,0.0
5940,0.0,0.0,No,No,1,1,0.0
5941,0.0,0.0,No,No,1,2,0.0
5942,77.28850622,28.56252021,No,No,1,2,0.0
5943,77.27276199,28.56077074,No,No,1,0,0.0
5944,77.27276031,28.56047774,No,No,1,3,0.0
5945,0.0,0.0,No,No,2,2,0.0
5946,0.0,0.0,No,No,2,1,0.0
5947,77.27047574,28.56164062,Yes,Yes,3,391,4.2
5948,77.2525938,28.5902907,No,No,3,36,3.2
5949,77.2440626,28.5910927,No,No,1,38,3.4
5950,77.2413685,28.5912845,No,No,1,10,2.9
5951,77.2440626,28.591272,No,No,1,7,3.1
5952,77.2435238,28.5916689,No,No,1,40,3.2
5953,77.242491,28.5922428,No,No,1,251,3.9
5954,77.2436513,28.59126791,Yes,Yes,2,360,3.7
5955,77.2419073,28.5923217,No,No,1,2,0.0
5956,77.2440626,28.591272,No,No,1,0,0.0
5957,77.2530428,28.5896164,No,No,1,251,2.2
5958,77.2835266,28.5256742,No,No,1,27,3.3
5959,0.0,0.0,No,No,2,0,0.0
5960,77.28726067,28.50184423,No,No,1,0,0.0
5961,77.2885264,28.5003643,No,No,1,0,0.0
5962,77.28724223,28.50129443,No,No,1,0,0.0
5963,77.287153,28.5014785,No,No,1,0,0.0
5964,77.2729071,28.5275256,No,No,1,0,0.0
5965,77.287037,28.501281,No,No,1,0,0.0
5966,77.2800843,28.5357956,No,Yes,2,10,3.0
5967,77.2806012,28.5370818,No,No,2,18,3.2
5968,77.2781976,28.5345304,No,No,2,6,3.0
5969,77.2759158,28.5327507,No,No,1,26,3.5
5970,77.278399,28.5344146,No,No,1,0,0.0
5971,77.2753817,28.5378847,No,No,2,2,0.0
5972,77.1064348,28.642553,Yes,No,3,5,3.1
5973,77.1065259,28.6421961,No,No,2,55,2.6
5974,77.1065016,28.6426602,No,No,1,8,3.1
5975,77.1068818,28.6417977,No,No,2,29,2.6
5976,77.1064258,28.6426643,No,No,2,69,3.2
5977,77.1059714,28.6423028,No,No,2,69,3.3
5978,77.106404,28.6426609,No,No,2,36,3.2
5979,77.1064285,28.6424049,No,No,2,36,3.4
5980,77.1064014,28.642365,No,No,1,18,3.3
5981,77.1062108,28.642112,No,Yes,1,17,2.7
5982,77.1065917,28.642704,No,No,1,19,3.2
5983,77.1062245,28.6422203,No,Yes,2,47,2.6
5984,77.1059749,28.6425056,No,No,1,18,3.3
5985,77.1062179,28.6425574,No,No,1,6,2.8
5986,77.106489,28.6421265,Yes,No,2,71,2.6
5987,77.1063059,28.6426228,No,No,2,46,2.6
5988,77.1065639,28.6424982,No,No,2,53,3.6
5989,77.1063609,28.6427806,No,No,1,51,3.9
5990,77.1068457,28.6424495,Yes,Yes,3,792,3.7
5991,77.1063393,28.6419495,Yes,Yes,4,601,3.8
5992,77.1069047,28.6424575,No,No,2,65,3.5
5993,77.1060471,28.6421787,No,No,1,31,3.9
5994,77.1064068,28.6424882,No,No,1,35,3.5
5995,77.1064559,28.6423578,No,No,1,0,0.0
5996,77.1065198,28.6421902,Yes,No,3,3,0.0
5997,77.1064741,28.6423346,No,No,1,1,0.0
5998,0.0,0.0,No,No,1,1,0.0
5999,77.21546111,28.64599167,No,No,1,5,2.9
6000,77.21439444,28.64486111,No,No,2,6,2.8
6001,77.224386,28.641786,No,No,2,14,3.1
6002,77.2110097,28.6407217,No,No,2,4,3.0
6003,77.22227074,28.6429341,No,No,1,16,2.7
6004,77.2113691,28.6406664,No,No,1,21,3.4
6005,77.2102911,28.6409218,No,Yes,2,38,3.2
6006,77.2104708,28.6402223,Yes,No,3,8,2.8
6007,77.21226389,28.64379167,No,No,1,4,2.9
6008,77.21339095,28.64084258,Yes,No,2,32,2.9
6009,77.21074697,28.64558376,No,No,2,29,3.1
6010,77.21537778,28.64251389,No,No,2,19,2.8
6011,77.21334167,28.64106944,No,No,2,18,3.2
6012,77.21350629,28.64102619,No,Yes,2,5,3.0
6013,77.21406352,28.64601747,No,No,2,11,2.9
6014,77.21419964,28.64588388,No,No,1,7,2.9
6015,77.21711855,28.6417221,Yes,No,2,8,2.9
6016,77.21133538,28.64665684,No,No,1,4,2.9
6017,77.21048,28.6418801,Yes,No,2,17,2.8
6018,77.21650167,28.64538,No,No,1,8,3.0
6019,77.20943915,28.62486609,No,No,1,6,3.0
6020,0.0,0.0,No,No,1,4,3.0
6021,77.21159454,28.64754161,No,No,1,9,3.0
6022,77.2112792,28.6407474,No,No,1,18,3.2
6023,77.21226476,28.64533983,Yes,No,2,10,3.0
6024,77.21077781,28.64423731,Yes,No,3,17,3.1
6025,77.21124167,28.640825,No,No,1,28,3.1
6026,77.2103809,28.64102,Yes,No,2,32,2.9
6027,77.21045556,28.64062222,No,No,2,22,3.0
6028,77.21796833,28.64574667,No,No,2,18,2.8
6029,77.20978611,28.64710556,No,No,1,4,2.9
6030,77.2107852,28.640745,No,No,2,679,3.2
6031,77.2094826,28.638784,Yes,No,3,19,2.7
6032,77.2122674,28.6408418,No,No,2,22,3.2
6033,77.21423384,28.64522214,No,No,2,5,3.0
6034,77.21111389,28.64571111,No,No,1,25,3.3
6035,77.21426713,28.64784229,No,No,1,6,3.1
6036,77.21523765,28.64436148,No,Yes,2,26,2.8
6037,77.21764829,28.64569263,Yes,No,3,14,3.1
6038,77.2104258,28.6421442,No,No,1,12,3.2
6039,77.21072584,28.64012372,No,Yes,2,37,2.7
6040,77.21341833,28.64063,No,No,2,9,2.9
6041,77.21133667,28.64541167,No,No,2,8,2.8
6042,0.0,0.0,No,No,1,5,3.1
6043,77.21123043,28.64613634,No,No,1,8,2.9
6044,77.21554611,28.64581886,No,No,1,7,2.7
6045,77.2106504,28.6406874,No,No,1,12,2.7
6046,77.2131708,28.6404495,No,No,2,37,3.4
6047,77.21558299,28.64141166,Yes,No,2,8,3.0
6048,77.21615497,28.64154113,Yes,No,3,18,3.2
6049,77.21508846,28.64598569,No,No,2,10,2.8
6050,77.217927,28.645035,Yes,No,2,11,3.0
6051,77.21109062,28.64525804,No,No,2,16,3.0
6052,77.21598167,28.64583167,No,No,2,7,2.9
6053,77.21702065,28.64058864,No,No,1,4,2.8
6054,77.2106055,28.6405487,Yes,No,3,13,2.7
6055,77.21376009,28.64481668,No,No,1,27,3.5
6056,77.21574157,28.6441564,No,No,1,39,3.5
6057,77.21521385,28.64588182,No,No,2,3,0.0
6058,77.20937222,28.65449722,No,No,1,1,0.0
6059,77.21249444,28.65731111,No,No,1,1,0.0
6060,77.2093928,28.6387755,No,No,3,2,0.0
6061,77.21832521,28.64217671,No,No,1,16,2.2
6062,77.2104544,28.6423212,No,Yes,1,1317,4.3
6063,77.0909272,28.590995,No,No,1,5,2.9
6064,77.081824,28.5999471,No,No,1,5,2.9
6065,77.0875177,28.5859879,No,No,2,7,3.0
6066,77.0816013,28.5988478,No,No,1,4,2.9
6067,77.0893327,28.5851308,No,No,1,7,2.9
6068,77.0818086,28.5990759,No,No,1,10,3.0
6069,77.0815144,28.5974151,No,No,2,8,2.7
6070,77.0909658,28.5910707,No,No,1,5,2.9
6071,77.0811572,28.5899658,No,No,1,6,2.8
6072,77.0892552,28.5852411,No,No,1,5,3.0
6073,77.0808459,28.5959508,No,No,1,6,3.0
6074,77.0803073,28.5891867,No,No,1,6,2.8
6075,77.0807273,28.5886994,No,No,1,2,0.0
6076,77.0830226,28.6054188,No,No,1,2,0.0
6077,77.0688245,28.6041636,No,No,1,2,0.0
6078,77.0818086,28.5990759,No,No,1,1,0.0
6079,77.0976348,28.5955838,No,No,1,0,0.0
6080,77.0842816,28.6106461,No,No,1,1,0.0
6081,77.0902799,28.5828978,No,No,1,0,0.0
6082,77.093073,28.5913425,No,No,1,1,0.0
6083,77.10086,28.597615,No,No,1,0,0.0
6084,77.0889332,28.5901329,No,No,1,1,0.0
6085,77.1007496,28.5974807,No,No,1,2,0.0
6086,77.0817653,28.6076275,No,No,2,1,0.0
6087,77.0688364,28.6029698,No,No,1,0,0.0
6088,77.0851879,28.5872923,No,No,2,1,0.0
6089,77.0907871,28.5912498,No,No,1,1,0.0
6090,77.0910041,28.5885001,No,No,1,0,0.0
6091,77.0864659,28.5931848,No,No,1,0,0.0
6092,77.0819105,28.6003471,No,No,1,2,0.0
6093,77.07506843,28.59918909,No,No,2,2,0.0
6094,77.0821745,28.6048103,No,No,1,1,0.0
6095,77.1079132,28.6057682,No,No,2,1,0.0
6096,77.068718,28.6061412,No,No,1,1,0.0
6097,77.0911161,28.583836,No,No,1,3,0.0
6098,77.083122,28.6093193,No,No,1,0,0.0
6099,77.0917506,28.5861677,No,No,1,0,0.0
6100,77.10199412,28.60761477,No,No,1,1,0.0
6101,77.0824439,28.6005361,No,No,1,1,0.0
6102,77.101591,28.6006231,No,No,1,0,0.0
6103,77.076292,28.6069426,No,No,1,0,0.0
6104,77.0927191,28.5912032,No,No,1,3,0.0
6105,77.068668,28.6040477,No,No,1,0,0.0
6106,77.0902079,28.5845283,No,No,1,1,0.0
6107,77.0817069,28.6004059,No,No,2,2,0.0
6108,77.0961177,28.5942717,No,No,2,2,0.0
6109,77.0909455,28.5871261,No,Yes,2,2,0.0
6110,77.0875638,28.5867302,No,No,1,0,0.0
6111,0.0,0.0,No,No,1,1,0.0
6112,77.0899375,28.5848753,No,No,1,1,0.0
6113,77.0849466,28.596432,No,No,2,3,0.0
6114,77.0918982,28.5865739,No,No,2,0,0.0
6115,77.0903881,28.5830299,No,No,1,1,0.0
6116,77.10665,28.6040693,No,No,1,1,0.0
6117,77.0687114,28.6030799,No,No,1,1,0.0
6118,77.0847547,28.5962898,No,No,1,0,0.0
6119,77.08320702,28.60444754,No,No,2,1,0.0
6120,77.0909427,28.583969,No,No,1,3,0.0
6121,77.0893623,28.5883368,No,No,1,1,0.0
6122,77.0686475,28.6062929,No,No,1,1,0.0
6123,77.1622219,28.5921535,No,No,2,10,3.2
6124,77.1622219,28.5921535,No,Yes,1,4,3.2
6125,77.1622219,28.5921535,No,No,2,2,0.0
6126,77.162132,28.5921448,No,No,2,0,0.0
6127,77.1622219,28.5921535,No,No,2,0,0.0
6128,77.1620421,28.5921362,No,No,2,0,0.0
6129,77.162132,28.5921448,No,No,1,2,0.0
6130,77.1622219,28.5921535,No,No,2,1,0.0
6131,77.162132,28.5921448,No,No,1,0,0.0
6132,77.2300888,28.5438243,No,No,1,46,3.3
6133,77.2301503,28.543918,No,Yes,2,66,3.4
6134,77.2260944,28.5420321,No,No,2,11,3.1
6135,77.2112423,28.5480806,No,Yes,2,108,4.3
6136,77.230028,28.6079937,No,No,1,39,3.3
6137,77.2297975,28.6079866,No,No,1,39,3.5
6138,77.2298169,28.6080413,Yes,Yes,3,447,3.6
6139,77.2297892,28.6080707,Yes,Yes,3,768,3.9
6140,77.2298329,28.6080468,No,No,1,154,3.8
6141,77.2300185,28.6079765,Yes,Yes,3,337,3.8
6142,77.2298055,28.6080723,No,Yes,3,600,3.8
6143,77.2305318,28.6081696,Yes,No,3,64,4.4
6144,77.229733,28.6081402,No,Yes,3,4373,4.4
6145,77.2297998,28.6080483,Yes,No,3,1157,4.1
6146,77.2853799,28.619105,No,No,1,5,2.9
6147,77.2843146,28.6187643,No,No,1,4,2.9
6148,77.2847393,28.6213874,No,No,1,0,0.0
6149,77.21252906,28.62789848,No,No,1,1,0.0
6150,0.0,0.0,No,No,1,1,0.0
6151,0.0,0.0,No,No,2,0,0.0
6152,77.2858165,28.6192264,No,No,1,0,0.0
6153,77.2847055,28.6213699,No,No,1,0,0.0
6154,77.28373256,28.62103989,No,No,1,0,0.0
6155,77.2847283,28.6213841,No,No,2,0,0.0
6156,77.2835092,28.6180762,No,No,1,1,0.0
6157,77.2857811,28.6238533,No,No,1,0,0.0
6158,77.2849549,28.6210849,No,No,1,0,0.0
6159,77.2842381,28.6185463,No,No,2,0,0.0
6160,77.2833786,28.6180657,No,No,1,0,0.0
6161,0.0,0.0,No,No,1,0,0.0
6162,77.2847755,28.6185799,No,No,1,3,0.0
6163,77.2843343,28.618738,No,No,1,1,0.0
6164,77.29241386,28.62235249,No,No,1,0,0.0
6165,77.280266,28.6193685,No,No,1,0,0.0
6166,77.1028857,28.6725877,No,Yes,1,30,2.7
6167,77.1029262,28.6726853,No,Yes,2,38,2.9
6168,77.1086886,28.6628265,No,No,1,53,2.8
6169,77.1047423,28.6689519,No,Yes,1,15,3.1
6170,77.1024553,28.6700417,No,No,1,40,3.3
6171,77.090488,28.667271,No,No,1,14,3.3
6172,77.0881856,28.6727831,No,Yes,2,49,3.3
6173,77.1088139,28.6704942,No,Yes,1,21,3.3
6174,77.08939813,28.66483434,No,No,1,9,3.2
6175,77.1041432,28.6755527,No,No,1,44,2.9
6176,77.0876088,28.6800158,No,Yes,2,24,3.1
6177,77.1043703,28.6768613,No,No,2,111,3.2
6178,77.1113214,28.6772543,No,Yes,1,51,3.3
6179,77.10953582,28.67279557,No,Yes,1,23,3.4
6180,77.1101679,28.6707476,No,No,1,46,3.4
6181,77.1044433,28.6764727,No,Yes,2,50,3.2
6182,77.10151667,28.66980833,No,No,1,34,3.2
6183,77.1005941,28.6625244,No,Yes,1,27,3.4
6184,77.1011865,28.6684312,No,No,1,27,3.1
6185,77.091691,28.6645411,No,Yes,2,37,2.9
6186,77.10144192,28.67004128,No,Yes,2,31,3.3
6187,77.0923895,28.6636449,No,Yes,2,94,3.3
6188,77.1043454,28.6770198,No,No,1,37,3.2
6189,77.0845702,28.6702286,No,Yes,1,43,3.0
6190,77.10041028,28.66237699,No,No,2,46,3.4
6191,77.083637,28.6705118,No,Yes,2,75,3.4
6192,77.1037178,28.6743735,No,Yes,2,58,3.1
6193,77.10166944,28.66843611,No,No,1,36,2.7
6194,77.0923449,28.6651734,No,No,1,16,2.7
6195,77.1090579,28.6726943,No,No,1,31,3.3
6196,77.0883005,28.6732969,No,Yes,2,39,3.4
6197,77.0921794,28.663641,No,Yes,1,92,3.2
6198,77.1085776,28.6700821,No,Yes,2,78,2.5
6199,77.09194355,28.66727869,No,No,1,49,2.6
6200,77.0916769,28.6644992,No,No,1,49,3.2
6201,77.1078468,28.6656865,No,No,1,35,3.4
6202,77.0850323,28.6702637,No,No,1,27,2.7
6203,77.0917501,28.6609267,Yes,Yes,2,95,3.2
6204,77.08380103,28.66988331,No,Yes,1,65,3.4
6205,77.1011338,28.6684011,No,No,1,29,2.8
6206,77.1006085,28.6622052,No,No,2,32,3.2
6207,77.0916553,28.6643779,No,No,2,40,3.6
6208,77.10143723,28.66843981,No,Yes,1,63,3.8
6209,77.1008109,28.66197022,No,No,2,18,3.5
6210,77.1113276,28.6770448,No,Yes,1,52,3.6
6211,77.1018159,28.6701038,No,No,1,107,3.5
6212,77.1005797,28.6626766,No,Yes,2,105,3.8
6213,77.1005772,28.6621865,No,Yes,2,29,3.6
6214,77.1089081,28.6698165,No,Yes,1,75,3.5
6215,77.1048462,28.6691804,No,Yes,1,76,3.5
6216,77.1073558,28.6700408,No,Yes,1,108,3.6
6217,77.100584,28.6626539,No,Yes,2,75,3.6
6218,77.08830345,28.67277733,No,Yes,1,68,2.1
6219,77.1088081,28.6701078,No,Yes,1,43,2.2
6220,77.0881834,28.6733616,No,Yes,2,45,2.1
6221,77.0876301,28.6700688,No,Yes,2,31,2.3
6222,77.3095668,28.6342441,Yes,No,3,18,3.1
6223,77.3102527,28.6351477,No,Yes,1,15,2.8
6224,77.3082555,28.6279757,No,No,2,5,3.0
6225,77.3040401,28.6347816,No,Yes,1,55,2.8
6226,0.0,0.0,No,No,1,12,3.2
6227,77.3061913,28.6311367,No,Yes,2,27,3.4
6228,77.3014118,28.6238399,No,No,1,59,3.7
6229,77.3080199,28.6280118,No,No,1,65,3.5
6230,77.079438,28.6295053,Yes,No,4,67,2.6
6231,77.1405619,28.6977426,Yes,Yes,3,67,3.4
6232,77.1411462,28.7126174,No,No,1,7,2.8
6233,77.1355283,28.7085403,No,No,1,4,3.1
6234,77.1473489,28.7128025,No,Yes,1,4,3.0
6235,77.138944,28.7120026,No,Yes,1,9,3.2
6236,77.1390339,28.6987597,No,Yes,2,113,2.6
6237,77.1348248,28.68867,No,No,3,27,2.8
6238,77.1296855,28.6888166,No,No,1,63,2.8
6239,77.1414823,28.7052826,No,No,2,29,3.2
6240,77.1452027,28.7147226,No,Yes,2,161,3.2
6241,77.1452869,28.7145998,No,Yes,1,38,3.2
6242,77.1351688,28.6880009,No,No,2,75,2.5
6243,77.1450145,28.6998969,No,No,2,45,3.2
6244,77.1357531,28.7013542,No,Yes,1,60,2.9
6245,77.1306743,28.6939262,Yes,No,3,10,3.3
6246,77.1499993,28.7007092,No,Yes,1,33,3.4
6247,77.1394556,28.6992587,No,No,2,73,3.2
6248,77.1350789,28.6886191,No,No,2,65,2.6
6249,77.1406518,28.70384,No,Yes,1,72,3.3
6250,77.1404369,28.7183711,No,No,2,7,2.5
6251,77.1459548,28.7039917,No,Yes,1,36,3.1
6252,77.14529034,28.7147518,No,No,1,6,2.9
6253,77.138135,28.7062841,No,Yes,1,5,3.0
6254,77.1350596,28.6883727,No,No,1,41,3.1
6255,77.1453257,28.7146757,No,Yes,2,20,2.8
6256,77.1416405,28.7119934,No,No,1,12,3.1
6257,77.1360227,28.68571,No,Yes,1,25,3.1
6258,77.1331014,28.6893243,No,Yes,2,58,3.3
6259,77.1351915,28.6877493,No,Yes,2,49,2.8
6260,77.121461,28.6882703,No,Yes,1,31,3.2
6261,77.1300451,28.6880453,No,No,1,39,3.2
6262,77.1415008,28.7122653,No,Yes,2,43,2.7
6263,77.1452358,28.714488,No,Yes,2,7,2.7
6264,77.1452358,28.7147566,No,Yes,2,15,3.1
6265,77.1357081,28.6834858,No,No,1,110,3.3
6266,77.1215051,28.6882083,No,Yes,2,31,3.3
6267,77.1417304,28.7052868,No,Yes,2,4,2.6
6268,77.1393754,28.6991601,No,Yes,2,48,2.6
6269,77.1390339,28.7052961,No,No,1,9,2.9
6270,77.1401237,28.7133009,No,Yes,2,24,3.3
6271,77.1417304,28.7052868,No,Yes,1,8,2.7
6272,77.1421798,28.70533,No,No,2,26,3.1
6273,77.1382808,28.7063335,No,No,1,13,3.1
6274,77.1214601,28.6882488,No,Yes,2,158,3.2
6275,77.1437977,28.710052,No,Yes,2,80,3.0
6276,77.1369665,28.6999935,No,No,2,25,3.4
6277,77.13418,28.6954275,No,Yes,2,77,3.3
6278,77.1058511,28.6912752,Yes,No,3,21,3.4
6279,77.1413709,28.7049836,No,No,1,7,3.0
6280,77.1447393,28.7049788,No,Yes,1,85,3.3
6281,77.1377755,28.7065181,No,Yes,2,128,3.3
6282,77.1393205,28.7071071,No,No,1,4,3.0
6283,77.1375505,28.7067569,No,No,1,5,3.0
6284,77.1402923,28.6917172,No,No,1,34,3.3
6285,77.1304079,28.6838684,No,Yes,2,19,3.1
6286,77.1336856,28.6953352,No,No,1,71,3.7
6287,77.1355462,28.7012377,No,No,1,91,3.9
6288,77.1400381,28.6984959,No,No,1,26,3.5
6289,77.1355856,28.701269,No,No,1,93,3.6
6290,77.1355283,28.7012878,No,No,1,68,3.6
6291,0.0,0.0,No,No,1,40,3.6
6292,77.1116159,28.6930758,No,Yes,1,63,3.9
6293,77.1296406,28.6885884,No,Yes,2,92,3.9
6294,77.1455953,28.6997487,No,No,2,103,3.6
6295,77.1379553,28.6992827,No,No,2,105,3.7
6296,77.14499371,28.70012968,No,No,1,10,3.5
6297,77.1290202,28.6884763,No,No,1,57,3.7
6298,77.1393218,28.69919,No,No,2,79,3.6
6299,77.1346295,28.6955603,No,Yes,1,72,3.9
6300,0.0,0.0,No,No,1,27,3.6
6301,77.1291911,28.6861274,No,Yes,1,33,3.5
6302,77.1217587,28.6882228,No,Yes,1,32,3.5
6303,77.140472,28.7046286,No,Yes,2,379,3.6
6304,77.1358879,28.7008747,No,Yes,1,98,3.5
6305,77.1355204,28.7085129,No,No,1,0,0.0
6306,77.141747,28.712165,No,No,1,0,0.0
6307,77.1426944,28.7064856,No,No,1,0,0.0
6308,77.1437283,28.7100972,No,No,1,0,0.0
6309,77.1416255,28.7122306,No,Yes,1,3,0.0
6310,77.1406183,28.7129394,No,No,1,2,0.0
6311,77.1401987,28.7132994,No,No,1,2,0.0
6312,77.1402024,28.7132876,No,No,1,1,0.0
6313,77.1339547,28.7017575,No,Yes,1,69,2.4
6314,77.1359778,28.6836909,No,Yes,2,37,2.4
6315,77.1325545,28.7032305,No,Yes,2,131,2.3
